packet_count,bytes_total,packet_size_mean,packet_size_std,iat_mean,iat_std,dup_payload_ratio,write_ratio,unique_write_regs,label
5,323,64.6,5.642694391866353,0.04166001081466675,0.042872736051890965,0.25,0.4,1,normal
3,191,63.666666666666664,7.1336448530109,0.04095351696014404,0.006594538688659668,0.0,0.0,0,normal
2,137,68.5,2.5,0.011223077774047852,0.0,0.0,0.0,0,normal
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,137,68.5,2.5,0.09393692016601562,0.0,0.0,0.0,0,normal
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,normal
5,323,64.6,5.642694391866353,0.016692519187927246,0.015002882404896771,0.25,0.4,1,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.04799199104309082,0.0,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.04381513595581055,0.0,0.0,0.0,0,normal
3,191,63.666666666666664,7.1336448530109,0.024783015251159668,0.015971064567565918,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
4,257,64.25,6.2599920127744575,0.019958972930908203,0.02033885686738978,0.33333333333333337,0.5,1,normal
3,191,63.666666666666664,7.1336448530109,0.025501608848571777,0.015891432762145996,0.0,0.0,0,normal
3,191,63.666666666666664,7.1336448530109,0.02500760555267334,0.018866419792175293,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
1,71,71.0,0.0,0.0,0.0,0.0,0.0,0,normal
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,normal
3,191,63.666666666666664,7.1336448530109,0.033308982849121094,0.022053003311157227,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
3,203,67.66666666666667,2.357022603955158,0.004724025726318359,0.004264116287231445,0.33333333333333337,0.6666666666666666,1,normal
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.04709911346435547,0.0,0.0,0.0,0,normal
3,191,63.666666666666664,7.1336448530109,0.029112577438354492,0.019989490509033203,0.0,0.0,0,normal
3,191,63.666666666666664,7.1336448530109,0.07533609867095947,0.03421199321746826,0.0,0.0,0,normal
4,269,67.25,2.165063509461097,0.04170902570088705,0.051387897965593045,0.25,0.5,1,normal
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,137,68.5,2.5,0.09310698509216309,0.0,0.0,0.0,0,normal
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,137,68.5,2.5,0.10364484786987305,0.0,0.0,0.0,0,normal
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,137,68.5,2.5,0.1047830581665039,0.0,0.0,0.0,0,normal
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.046914100646972656,0.0,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.05086493492126465,0.0,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.051445960998535156,0.0,0.0,0.0,0,normal
4,269,67.25,2.165063509461097,0.006359656651814778,0.004311209041450296,0.25,0.5,1,normal
1,54,54.0,0.0,0.0,0.0,0.0,0.0,0,normal
3,191,63.666666666666664,7.1336448530109,0.024487018585205078,0.016134023666381836,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.05264592170715332,0.0,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.05358004570007324,0.0,0.0,0.0,0,normal
1,66,66.0,0.0,0.0,0.0,0.0,0.0,0,normal
2,125,62.5,8.5,0.040704965591430664,0.0,0.0,0.0,0,normal
3,191,63.666666666666664,7.1336448530109,0.07501840591430664,0.02974557876586914,0.0,0.0,0,normal
3,191,63.666666666666664,7.1336448530109,0.08288252353668213,0.03585946559906006,0.0,0.0,0,normal
3,191,63.666666666666664,7.1336448530109,0.0751650333404541,0.023892879486083984,0.0,0.0,0,normal
2,137,68.5,2.5,0.11227297782897949,0.0,0.0,0.0,0,normal
